,Player,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDribblers,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Clr,Err
321,Ludovic Blas,33,18,7,20,6,15,44,34.1,29,33,3,30,31,6,1
322,Danny Blum,2,1,0,0,2,0,2,0.0,2,4,0,4,2,1,0
323,Myron Boadu,9,7,2,3,4,1,5,20.0,4,6,0,6,2,1,0
324,Jérôme Boateng,20,15,11,9,0,9,17,52.9,8,20,10,10,20,73,0
325,Kevin-Prince Boateng,6,5,1,4,1,3,9,33.3,6,7,2,5,6,11,0
326,Antonin Bobichon,1,0,0,1,0,0,0,,0,0,0,0,1,0,0
327,Herbert Bockhorn,20,14,13,4,3,12,20,60.0,8,10,1,9,14,18,0
328,Jean-Paul Boëtius,40,23,18,17,5,22,53,41.5,31,41,3,38,25,11,0
329,Jeremie Boga,7,3,0,4,3,4,6,66.7,2,6,0,6,1,3,1
330,Jeremie Boga,7,4,1,2,4,2,3,66.7,1,3,0,3,2,1,1
331,Luka Bogdan,6,3,6,0,0,4,8,50.0,4,3,2,1,6,21,0
332,Emil Bohinen,15,9,4,9,2,10,20,50.0,10,17,3,14,12,14,0
333,Quentin Boisgard,19,11,6,10,3,8,17,47.1,9,15,0,15,6,5,0
334,Charles Boli,2,1,0,2,0,0,0,,0,0,0,0,0,0,0
335,Willy Boly,25,19,18,7,0,8,15,53.3,7,14,6,8,14,35,0
336,Giacomo Bonaventura,33,17,12,16,5,21,46,45.7,25,20,2,18,14,9,1
337,Federico Bonazzoli,24,12,9,8,7,6,25,24.0,19,17,1,16,6,7,0
338,Tarsis Bonga,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
339,Kevin Bonifazi,25,16,16,7,2,13,14,92.9,1,22,7,15,16,35,0
340,Solomon Bonnah,0,0,0,0,0,0,0,,0,1,0,1,1,0,0
341,Leonardo Bonucci,14,5,4,10,0,8,13,61.5,5,22,17,5,26,82,0
342,Sebastiaan Bornauw,30,19,23,5,2,16,25,64.0,9,29,8,21,42,97,1
343,Rafael Borré,31,22,4,13,14,7,33,21.2,26,24,4,20,5,9,0
344,Sven Botman,24,11,13,11,0,12,18,66.7,6,32,21,11,26,116,0
345,Denis Bouanga,46,25,14,13,19,22,63,34.9,41,30,0,30,8,34,1
346,Hicham Boudaoui,31,18,15,10,6,13,36,36.1,23,17,4,13,18,15,0
347,Ryad Boudebouz,27,15,11,12,4,12,29,41.4,17,17,2,15,10,5,0
348,Sofiane Boufal,44,29,19,16,9,18,38,47.4,20,19,2,17,7,1,0
349,Farid Boulaya,18,10,7,9,2,14,38,36.8,24,8,2,6,12,5,0
350,Yassine Bounou,0,0,0,0,0,0,0,,0,0,0,0,0,11,1
351,Ismaëlben Boura,2,2,1,1,0,0,0,,0,1,1,0,2,5,0
352,Mehdi Bourabia,5,1,2,3,0,3,11,27.3,8,7,6,1,3,10,0
353,Benjamin Bourigeaud,46,24,16,18,12,24,67,35.8,43,33,3,30,30,44,0
354,Redwan Bourles,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
355,Edoardo Bove,1,1,1,0,0,0,2,0.0,2,1,0,1,1,0,0
356,Jarrod Bowen,36,20,20,11,5,17,44,38.6,27,29,2,27,21,14,0
357,Dedryck Boyata,15,13,11,3,1,8,11,72.7,3,17,13,4,17,134,1
358,Lucas Boyé,27,13,5,15,7,9,24,37.5,15,24,1,23,2,23,0
359,Domagoj Bradarić,11,9,8,2,1,7,12,58.3,5,5,2,3,10,7,1
360,Bilal Brahimi,1,1,0,1,0,0,2,0.0,2,1,0,1,2,1,0
361,Bilal Brahimi,1,1,0,1,0,0,3,0.0,3,0,0,0,1,1,0
362,Martin Braithwaite,1,1,0,0,1,0,0,,0,2,0,2,1,1,0
363,Julian Brandt,37,19,13,20,4,17,54,31.5,37,19,2,17,24,14,1
364,Jarrad Branthwaite,4,1,3,1,0,3,8,37.5,5,3,2,1,1,20,0
365,Darko Brašanac,35,22,19,14,2,14,40,35.0,26,25,8,17,25,15,0
366,Lilian Brassier,40,24,23,13,4,10,21,47.6,11,31,21,10,32,86,0
367,Claudio Bravo,0,0,0,0,0,0,0,,0,0,0,0,0,6,2
368,Iker Bravo,1,1,0,1,0,0,0,,0,0,0,0,0,0,0
369,Fabian Bredlow,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
370,Josip Brekalo,9,5,5,1,3,3,21,14.3,18,16,1,15,4,7,1
371,Josip Brekalo,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
372,Gleison Bremer,49,24,27,22,0,18,28,64.3,10,54,23,31,105,137,0
373,Jimmy Briand,2,0,2,0,0,0,2,0.0,2,0,0,0,1,2,0
374,Yan Brice Eteki,6,3,3,2,1,3,7,42.9,4,7,3,4,4,6,1
375,Brian Brobbey,1,0,0,1,0,1,1,100.0,0,1,0,1,0,0,0
376,Armando Broja,12,5,2,7,3,2,9,22.2,7,17,1,16,3,11,0
377,Dylan Bronn,47,29,33,13,1,20,31,64.5,11,32,19,13,40,78,1
378,John Brooks,47,25,25,18,4,36,60,60.0,24,33,19,14,41,125,1
379,Daniel Brosinski,2,1,1,1,0,1,1,100.0,0,6,0,6,3,9,0
380,Josh Brownhill,73,37,25,42,6,21,53,39.6,32,37,12,25,68,42,1
381,Marcelo Brozović,77,45,34,35,8,34,68,50.0,34,28,10,18,37,36,2
382,Cédric Brunner,51,35,29,20,2,25,49,51.0,24,27,10,17,43,84,0
383,Lewis Brunt,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
384,Jacob Bruun Larsen,2,1,1,1,0,0,5,0.0,5,14,3,11,5,5,2
385,Ante Budimir,24,10,3,15,6,6,19,31.6,13,22,4,18,3,16,0
386,Emi Buendía,38,18,16,13,9,21,51,41.2,30,21,3,18,9,11,0
387,Osman Bukari,18,8,7,6,5,8,22,36.4,14,8,0,8,8,1,0
388,Aleksander Buksa,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0
389,Alessandro Buongiorno,20,9,9,8,3,9,13,69.2,4,12,6,6,31,44,0
390,Sascha Burchert,1,1,1,0,0,1,2,50.0,1,0,0,0,0,11,1
391,Delano Burgzorg,1,1,1,0,0,0,1,0.0,1,0,0,0,0,0,0
392,Jonathan Burkardt,17,8,0,10,7,6,25,24.0,19,31,5,26,8,16,0
393,Roman Bürki,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
394,Dan Burn,16,11,11,4,1,7,11,63.6,4,22,14,8,20,101,0
395,Dan Burn,22,12,13,8,1,6,15,40.0,9,14,10,4,24,51,0
396,Maxime Busi,26,15,20,5,1,19,36,52.8,17,19,5,14,17,28,0
397,Gianluca Busio,53,28,27,20,6,28,63,44.4,35,45,13,32,21,30,1
398,Oriol Busquets,3,3,0,3,0,2,6,33.3,4,7,4,3,1,2,0
399,Sergio Busquets,93,49,31,48,14,46,83,55.4,37,44,8,36,45,31,0
400,Jack Butland,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
401,Adrián Butzke,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
402,Marcin Bułka,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
403,Jamie Bynoe-Gittens,3,2,0,2,1,2,5,40.0,3,4,1,3,1,1,0
404,Sam Byram,24,15,17,6,1,19,27,70.4,8,21,11,10,22,48,0
405,Erick Cabaco,2,1,1,1,0,2,5,40.0,3,5,2,3,4,10,0
406,Willy Caballero,0,0,0,0,0,0,0,,0,0,0,0,0,2,1
407,Rémy Cabella,15,7,4,8,3,5,15,33.3,10,7,0,7,5,1,0
408,Jimmy Cabot,81,44,59,15,7,47,83,56.6,36,29,0,29,32,30,0
409,Arthur Cabral,9,5,2,5,2,4,7,57.1,3,4,1,3,1,8,0
410,Jovane Cabral,2,1,1,0,1,0,0,,0,1,1,0,1,1,0
411,Leandro Cabrera,37,24,27,10,0,21,34,61.8,13,32,23,9,44,222,2
412,Liberato Cacace,15,6,8,4,3,8,8,100.0,0,7,2,5,8,9,0
413,Martín Cáceres,13,7,5,5,3,4,12,33.3,8,12,3,9,14,21,0
414,Martín Cáceres,2,2,2,0,0,1,5,20.0,4,2,2,0,11,16,1
415,Anthony Caci,65,34,35,24,6,33,55,60.0,22,22,3,19,33,49,1
416,Mathieu Cafaro,4,2,3,1,0,0,7,0.0,7,2,0,2,3,1,0
417,Yannick Cahuzac,5,2,2,3,0,0,5,0.0,5,8,2,6,9,12,0
418,Felipe Caicedo,3,3,0,2,1,0,1,0.0,1,1,0,1,0,4,0
419,Felipe Caicedo,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
420,Moisés Caicedo,16,10,7,7,2,5,12,41.7,7,18,4,14,10,7,0
421,Marc-Aurèle Caillard,0,0,0,0,0,0,2,0.0,2,0,0,0,2,9,1
422,Jens Cajuste,10,6,6,2,2,6,17,35.3,11,7,2,5,5,6,0
423,Cala,9,4,9,0,0,8,17,47.1,9,12,6,6,12,56,0
424,Davide Calabria,62,37,31,23,8,37,72,51.4,35,25,5,20,23,40,1
425,Riccardo Calafiori,1,0,0,0,1,1,2,50.0,1,2,1,1,2,4,0
426,Riccardo Calafiori,5,4,2,2,1,1,5,20.0,4,3,0,3,3,1,0
427,Mattia Caldara,48,28,30,15,3,20,34,58.8,14,49,37,12,62,147,1
428,Calderón,2,0,1,0,1,1,3,33.3,2,0,0,0,0,2,0
429,Fernando Calero,17,10,12,5,0,8,13,61.5,5,7,2,5,16,63,1
430,Duje Ćaleta-Car,21,8,15,6,0,11,14,78.6,3,11,7,4,24,55,2
431,Hakan Çalhanoğlu,41,23,16,19,6,11,40,27.5,29,29,5,24,25,12,0
432,Daniel Caligiuri,46,30,17,26,3,27,72,37.5,45,36,5,31,18,33,0
433,José Callejón,15,6,6,6,3,13,31,41.9,18,6,0,6,3,1,1
434,Lucas Calodat,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
435,Dominic Calvert-Lewin,11,8,1,6,4,3,8,37.5,5,5,2,3,3,12,0
436,Mahdi Camara,101,57,39,50,12,39,70,55.7,31,44,8,36,57,35,1
437,Mamadou Camara,1,1,1,0,0,0,0,,0,0,0,0,0,0,0
438,Víctor Camarasa,2,1,1,1,0,0,1,0.0,1,2,1,1,2,2,0
439,Eduardo Camavinga,52,35,22,20,10,20,38,52.6,18,20,2,18,17,14,1
440,Eduardo Camavinga,4,1,2,1,1,2,5,40.0,3,1,1,0,1,3,0
441,Andrea Cambiaso,46,20,28,14,4,18,32,56.3,14,33,8,25,23,37,1
442,José Campaña,27,16,13,10,4,12,32,37.5,20,13,2,11,21,19,1
443,Chem Campbell,1,1,0,1,0,0,0,,0,0,0,0,0,0,0
444,Emre Can,36,22,20,16,0,15,30,50.0,15,26,10,16,36,40,2
445,Sergio Canales,24,14,8,12,4,10,35,28.6,25,16,1,15,10,12,0
446,Matteo Cancellieri,4,4,2,2,0,0,5,0.0,5,2,0,2,1,0,0
447,João Cancelo,83,54,33,35,15,46,91,50.5,45,25,3,22,59,45,1
448,Fali Candé,30,18,13,15,2,13,31,41.9,18,11,2,9,6,21,0
449,Antonio Candreva,27,16,9,11,7,19,55,34.5,36,23,2,21,33,19,0
450,Sergi Canós,56,25,32,15,9,33,60,55.0,27,32,3,29,22,38,0
451,Álex Cantero,6,4,2,3,1,1,8,12.5,7,2,0,2,1,0,0
452,Todd Cantwell,15,13,8,6,1,6,17,35.3,11,2,0,2,3,2,0
453,Ander Capa,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
454,Pierrick Capelle,36,24,16,17,3,18,52,34.6,34,12,1,11,16,20,0
455,Leonardo Capezzi,3,1,0,3,0,1,4,25.0,3,8,4,4,0,2,0
456,Étienne Capoue,44,26,18,23,3,15,28,53.6,13,17,5,12,35,51,0
457,Gianluca Caprari,43,25,10,22,11,17,51,33.3,34,32,0,32,4,7,0
458,Francesco Caputo,5,2,1,3,1,1,6,16.7,5,5,0,5,2,10,0
459,Francesco Caputo,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
460,Maxence Caqueret,73,40,29,36,8,30,80,37.5,50,38,10,28,43,26,2
461,Andrea Carboni,53,24,33,16,4,19,42,45.2,23,42,15,27,27,87,0
462,Isaac Carcelen,43,29,29,12,2,28,56,50.0,28,25,6,19,34,42,0
463,Cárdenas,1,1,1,0,0,0,3,0.0,3,0,0,0,1,19,0
464,Irvin Cardona,13,7,5,4,4,3,16,18.8,13,10,0,10,5,17,0
465,Igor Carioca,27,16,16,8,3,15,43,34.9,28,17,2,15,25,28,0
466,Carlo,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
467,Diego Carlos,35,24,20,13,2,16,24,66.7,8,48,33,15,24,120,5
468,Carmona,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
469,Yannick Carrasco,34,19,16,12,6,19,44,43.2,25,26,5,21,19,12,2
470,Guido Carrillo,7,4,2,4,1,3,13,23.1,10,9,2,7,1,27,0
471,Dani Carvajal,43,28,21,15,7,15,26,57.7,11,22,8,14,20,38,2
472,William Carvalho,49,33,20,25,4,15,40,37.5,25,18,7,11,16,20,0
473,Nicolò Casale,46,30,25,19,2,21,37,56.8,16,31,12,19,49,95,0
474,Casemiro,79,51,45,30,4,30,67,44.8,37,65,19,46,38,65,3
475,Matty Cash,89,50,52,34,3,47,78,60.3,31,54,16,38,49,100,2
476,Kiko Casilla,0,0,0,0,0,0,1,0.0,1,0,0,0,1,2,2
477,Moreto Cassamã,12,6,7,4,1,3,19,15.8,16,10,5,5,9,5,0
478,Francesco Cassata,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
479,Timothy Castagne,67,31,38,22,7,27,43,62.8,16,28,9,19,29,54,1
480,Koen Casteels,0,0,0,0,0,0,1,0.0,1,0,0,0,0,9,2
481,Jean-Charles Castelletto,45,24,27,17,1,25,35,71.4,10,38,27,11,30,73,0
482,Samu Castillejo,4,2,0,2,2,1,8,12.5,7,4,1,3,2,1,0
483,Gonzalo Castro,8,3,4,4,0,1,5,20.0,4,3,0,3,3,3,0
484,Jonny Castro,25,15,13,11,1,11,20,55.0,9,14,3,11,13,11,0
485,Gaetano Castrovilli,25,17,15,6,4,12,23,52.2,11,18,4,14,11,6,0
486,Danilo Cataldi,36,17,15,17,4,12,38,31.6,26,24,12,12,17,19,1
487,Catena,39,23,24,15,0,25,42,59.5,17,26,19,7,30,168,3
488,Craig Cathcart,32,15,25,6,1,16,30,53.3,14,39,29,10,28,132,3
489,Edinson Cavani,4,1,0,3,1,2,8,25.0,6,6,0,6,2,8,0
490,Dani Ceballos,7,5,4,3,0,1,5,20.0,4,8,2,6,4,2,0
491,Pietro Ceccaroni,55,31,33,18,4,25,36,69.4,11,45,32,13,30,143,0
492,Federico Ceccherini,32,16,19,10,3,19,33,57.6,14,13,8,5,50,76,1
493,Emil Ceide,1,1,0,1,0,1,2,50.0,1,1,0,1,0,0,0
494,Zeki Çelik,64,37,43,17,4,36,63,57.1,27,32,9,23,43,62,2
495,Fabien Centonze,33,21,22,9,2,13,32,40.6,19,37,8,29,32,51,0
496,Luca Ceppitelli,23,12,13,10,0,16,27,59.3,11,21,14,7,25,54,0
497,Franco Cervi,73,41,35,22,16,33,77,42.9,44,38,2,36,21,19,0
498,Damir Ceter,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
499,Julian Chabot,12,10,8,4,0,8,10,80.0,2,7,4,3,9,28,1
500,Julian Chabot,8,3,4,4,0,2,5,40.0,3,4,2,2,3,5,1
501,El Chadaille Bitshiabu,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
502,Nassim Chadli,5,3,3,0,2,2,4,50.0,2,1,0,1,0,0,0
503,Kayky Chagas,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
504,Mehdi Chahiri,1,1,1,0,0,1,1,100.0,0,0,0,0,0,0,0
505,Trevoh Chalobah,40,27,22,18,0,24,31,77.4,7,16,6,10,19,43,2
506,Calum Chambers,5,3,3,1,1,3,4,75.0,1,6,3,3,0,10,0
507,Calum Chambers,16,8,10,6,0,4,6,66.7,2,14,8,6,5,42,0
508,Dylan Chambost,16,11,6,9,1,4,25,16.0,21,9,2,7,8,4,0
509,Timothy Chandler,18,12,10,8,0,11,24,45.8,13,10,3,7,19,28,1
510,Chapela,4,2,1,0,3,2,4,50.0,2,6,1,5,4,5,0
511,Brendan Chardonnet,44,25,32,11,1,29,40,72.5,11,42,29,13,55,141,0
512,Xavier Chavalerin,49,26,19,25,5,12,55,21.8,43,32,5,27,39,36,0
513,Xavier Chavalerin,4,4,2,1,1,1,3,33.3,2,2,0,2,5,2,1
514,Justin Che,2,0,1,0,1,1,2,50.0,1,0,0,0,1,0,0
515,Chema,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
516,Rayan Cherki,6,2,1,3,2,4,9,44.4,5,2,0,2,1,0,0
517,Denis Cheryshev,14,5,6,1,7,6,15,40.0,9,9,1,8,9,9,0
518,Daniel Chesters,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
519,Giorgio Chiellini,22,13,17,4,1,7,13,53.8,6,24,18,6,22,59,0
520,Federico Chiesa,26,19,9,9,8,12,26,46.2,14,7,0,7,4,3,0
521,Ben Chilwell,8,3,2,6,0,2,5,40.0,3,7,0,7,4,14,1
522,Chiquinho,9,6,4,5,0,4,5,80.0,1,5,0,5,2,1,0
523,Vlad Chiricheș,28,15,19,9,0,10,21,47.6,11,34,21,13,41,71,4
524,Pedro Chirivella,49,31,14,26,9,25,70,35.7,45,23,2,21,37,11,0
525,Joris Chotard,59,30,33,23,3,36,78,46.2,42,27,15,12,42,56,0
526,Hamza Choudhury,9,3,4,4,1,3,5,60.0,2,0,0,0,12,10,0
527,Andreas Christensen,14,8,9,4,1,4,7,57.1,3,14,6,8,29,57,1
528,Max Christiansen,46,25,19,22,5,18,43,41.9,25,52,16,36,68,56,0
529,Carney Chukwuemeka,7,1,2,5,0,3,5,60.0,2,3,0,3,1,2,1
530,Samuel Chukwueze,13,9,6,5,2,3,6,50.0,3,7,0,7,5,4,0
531,Víctor Chust,19,10,14,4,1,11,17,64.7,6,20,8,12,16,87,0
532,Riccardo Ciervo,8,3,4,3,1,2,6,33.3,4,1,0,1,2,2,0
533,Jasper Cillessen,0,0,0,0,0,0,1,0.0,1,0,0,0,1,6,0
534,Pathé Ciss,31,15,20,8,3,12,26,46.2,14,16,6,10,30,27,0
535,Moustapha Cissé,1,0,0,1,0,0,3,0.0,3,0,0,0,0,0,0
536,Giorgio Cittadini,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
537,Ciaran Clark,13,10,4,7,2,9,14,64.3,5,14,11,3,13,43,1
538,Alexis Claude-Maurice,2,0,1,0,1,1,4,25.0,3,7,0,7,3,1,0
539,Jonathan Clauss,63,34,33,20,10,22,55,40.0,33,43,1,42,73,51,0
540,Carlos Clerc,35,17,21,10,4,7,19,36.8,12,8,3,5,26,32,1
541,Tom Cleverley,37,20,19,17,1,18,33,54.5,15,23,6,17,18,19,3
542,Nathaniel Clyne,21,10,11,9,1,10,20,50.0,10,7,2,5,15,32,0
543,Conor Coady,31,14,23,7,1,16,28,57.1,12,46,40,6,28,140,0
544,Marcus Coco,34,14,17,11,6,8,18,44.4,10,11,1,10,10,15,0
545,Coke,3,2,1,1,1,3,4,75.0,1,1,0,1,2,7,0
546,Séamus Coleman,61,36,35,16,10,33,51,64.7,18,30,11,19,32,80,2
547,Álex Collado,27,12,6,16,5,12,31,38.7,19,28,2,26,6,11,0
548,Ebrima Colley,6,1,3,2,1,1,7,14.3,6,8,0,8,3,2,0
549,Omar Colley,47,36,32,14,1,22,32,68.8,10,31,19,12,80,135,2
550,Nathan Collins,37,15,27,8,2,17,27,63.0,10,38,25,13,24,83,2
551,Kingsley Coman,14,8,1,9,4,5,16,31.3,11,14,0,14,8,5,0
552,Eray Cömert,5,3,4,1,0,3,6,50.0,3,3,2,1,2,6,0
553,Santi Comesaña,87,56,45,33,9,40,104,38.5,64,46,6,40,33,30,0
554,Diego Conde,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
555,Aaron Connolly,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0
556,Andrea Consigli,0,0,0,0,0,0,2,0.0,2,0,0,0,0,23,3
557,Abdu Conté,22,12,16,5,1,12,24,50.0,12,12,2,10,4,10,0
558,Andrea Conti,4,2,2,1,1,3,6,50.0,3,4,0,4,7,4,0
559,Andrea Conti,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
560,Liam Cooper,41,23,27,13,1,23,33,69.7,10,29,18,11,43,72,2
561,Lucas Copado,1,0,1,0,0,1,1,100.0,0,0,0,0,0,0,0
562,Diego Coppola,8,4,4,4,0,3,3,100.0,0,5,1,4,4,5,0
563,Francis Coquelin,26,17,9,11,6,11,20,55.0,9,15,5,10,19,11,0
564,Sébastien Corchia,33,20,17,11,5,24,42,57.1,18,24,3,21,13,36,0
565,Sergio Córdova,4,3,2,2,0,1,2,50.0,1,4,0,4,0,4,0
566,Jack Cork,20,6,6,11,3,7,20,35.0,13,17,4,13,17,29,1
567,Maxwel Cornet,16,9,7,5,4,7,15,46.7,8,13,4,9,10,14,0
568,Maxwel Cornet,3,1,1,0,2,3,4,75.0,1,0,0,0,1,1,0
569,Jesús Corona,12,7,7,5,0,3,6,50.0,3,4,0,4,8,6,0
570,Ángel Correa,16,8,5,10,1,7,29,24.1,22,25,2,23,10,4,0
571,Joaquín Correa,11,5,2,6,3,1,13,7.7,12,8,1,7,3,2,0
572,Thierry Correia,35,23,26,6,3,14,29,48.3,15,20,5,15,19,27,0
573,Danny da Costa,15,4,6,7,2,6,18,33.3,12,14,1,13,11,18,1
574,David Pereira da Costa,22,12,9,6,7,11,26,42.3,15,12,0,12,13,5,0
575,Hélder Costa,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
576,Hélder Costa,27,16,11,9,7,14,41,34.1,27,12,1,11,3,9,0
577,Jaume Costa,35,26,23,7,5,23,31,74.2,8,22,7,15,23,55,0
578,Benoît Costil,1,0,1,0,0,1,2,50.0,1,0,0,0,0,6,3
579,Vladimír Coufal,45,25,24,14,7,18,36,50.0,18,31,9,22,22,64,1
580,Kalifa Coulibaly,5,1,1,1,3,0,4,0.0,4,2,2,0,0,11,0
581,Lassana Coulibaly,58,32,29,26,3,24,62,38.7,38,40,13,27,22,27,0
582,Mamadou Coulibaly,15,12,8,5,2,7,20,35.0,13,9,0,9,11,9,0
583,Tanguy Coulibaly,27,15,14,11,2,9,19,47.4,10,14,2,12,4,10,0
584,Thibaut Courtois,1,0,1,0,0,1,2,50.0,1,0,0,0,0,9,1
585,Philippe Coutinho,17,12,4,11,2,6,21,28.6,15,11,1,10,7,4,0
586,Philippe Coutinho,6,3,3,3,0,3,11,27.3,8,3,0,3,4,3,0
587,Nicolas Cozza,80,47,50,23,7,35,65,53.8,30,35,19,16,38,82,1
588,Alessio Cragno,3,3,2,1,0,3,3,100.0,0,0,0,0,1,14,1
589,Aaron Cresswell,28,18,18,6,4,13,25,52.0,12,31,18,13,35,66,0
590,Charlie Cresswell,5,2,1,4,0,3,3,100.0,0,1,1,0,2,6,0
591,Domenico Criscito,37,21,19,14,4,16,25,64.0,9,22,12,10,39,57,0
592,Bryan Cristante,79,39,31,39,9,37,69,53.6,32,31,5,26,40,45,0
593,Cristo,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
594,Enzo Crivelli,1,0,0,0,1,0,0,,0,0,0,0,0,1,0
595,Domen Črnigoj,21,13,7,11,3,11,29,37.9,18,27,8,19,24,42,0
596,Giovanni Crociata,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
597,Juan Cruz Armada,28,21,15,12,1,8,16,50.0,8,15,12,3,16,58,1
598,Juan Cuadrado,48,23,30,13,5,30,55,54.5,25,23,5,18,29,34,0
599,Cucho,13,5,5,5,3,5,27,18.5,22,13,1,12,5,9,0
600,Marc Cucurella,93,62,43,32,18,44,71,62.0,27,42,14,28,30,74,0
601,Marc Cucurella,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
602,Jorge Cuenca,46,32,30,15,1,21,28,75.0,7,29,14,15,39,155,0
603,Mickaël Cuisance,23,9,7,12,4,10,28,35.7,18,14,0,14,12,5,0
604,Mickaël Cuisance,1,1,0,1,0,0,0,,0,0,0,0,0,0,0
605,Luke Cundle,4,3,0,4,0,1,1,100.0,0,0,0,0,1,1,0
606,Matheus Cunha,19,12,3,11,5,5,20,25.0,15,18,2,16,6,9,0
607,Matheus Cunha,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
608,Patrick Cutrone,5,2,0,3,2,1,9,11.1,8,11,1,10,5,1,0
609,Wylan Cyprien,33,17,12,18,3,13,32,40.6,19,16,6,10,10,14,2
610,Rafael Czichos,29,18,18,9,2,14,28,50.0,14,23,13,10,19,53,2
611,Lennart-Marten Czyborra,0,0,0,0,0,0,2,0.0,2,0,0,0,3,3,1
612,Danilo D'Ambrosio,30,15,21,8,1,11,22,50.0,11,21,10,11,8,20,0
613,Lucas Da Cunha,13,7,2,7,4,6,11,54.5,5,2,0,2,1,2,0
614,Lucas Da Cunha,17,11,5,8,4,9,18,50.0,9,13,0,13,1,3,0
615,Damien Da Silva,13,9,7,5,1,5,9,55.6,4,15,10,5,22,53,1
616,Moanes Dabbur,18,10,3,5,10,4,17,23.5,13,10,0,10,5,4,0
617,Colin Dagba,4,2,2,2,0,3,6,50.0,3,4,2,2,2,1,0
618,Finn Dahmen,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
619,Mahmoud Dahoud,42,19,10,24,8,20,46,43.5,26,18,3,15,17,16,0
620,Patson Daka,15,10,2,8,5,2,19,10.5,17,7,0,7,2,8,0
621,Stuart Dallas,93,55,58,31,4,56,105,53.3,49,45,14,31,57,63,2
622,Diogo Dalot,55,41,35,12,8,31,57,54.4,26,24,13,11,29,59,0
623,Mikkel Damsgaard,27,13,12,11,4,20,36,55.6,16,16,1,15,7,7,0
624,Flavius Daniliuc,46,31,26,17,3,34,43,79.1,9,13,7,6,14,34,1
625,Danilo,37,26,20,13,4,18,28,64.3,10,21,12,9,32,53,1
626,Arnaut Danjuma,7,6,3,0,4,2,4,50.0,2,5,0,5,2,3,0
627,Kevin Danso,41,29,29,12,0,23,34,67.6,11,38,25,13,40,111,0
628,Dante,42,29,30,12,0,23,33,69.7,10,43,27,16,49,96,1
629,Ebrima Darboe,1,1,0,1,0,0,0,,0,0,0,0,1,0,1
630,Márton Dárdai,10,4,8,2,0,8,18,44.4,10,16,6,10,20,33,2
631,Sergi Darder,45,22,16,19,10,18,54,33.3,36,16,1,15,26,32,1
632,Vladimír Darida,32,18,15,13,4,13,32,40.6,19,22,3,19,20,17,2
633,Karl Darlow,0,0,0,0,0,0,0,,0,0,0,0,0,5,1
634,Matteo Darmian,32,16,17,9,6,16,41,39.0,25,16,1,15,19,25,0
635,Josh Dasilva,2,1,0,1,1,1,2,50.0,1,3,0,3,1,7,0
636,Jonathan David,24,9,7,11,6,9,30,30.0,21,14,4,10,5,15,0
637,Alphonso Davies,34,17,17,8,9,13,31,41.9,18,27,1,26,23,26,1
638,Ben Davies,36,21,20,12,4,13,26,50.0,13,32,19,13,30,75,1
639,Tom Davies,3,1,1,1,1,2,5,40.0,3,2,1,1,2,9,0
640,Keinan Davis,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
641,Paweł Dawidowicz,30,18,16,10,4,16,25,64.0,9,14,11,3,21,53,0
642,Craig Dawson,29,17,20,8,1,14,25,56.0,11,59,52,7,29,139,0
643,Kevin De Bruyne,32,16,4,15,13,12,37,32.4,25,32,2,30,6,16,0
644,Konrad De La Fuente,11,7,8,2,1,7,11,63.6,4,5,0,5,2,4,0
645,Sebastien De Maio,5,1,4,1,0,1,9,11.1,8,6,5,1,1,9,0
