,Player,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist
639,Mustapha Diallo,239,13,65,152,22,6,239,0,0,,0,,73,252,41
640,Mohamed Diamé,1050,47,276,614,169,16,1050,29,16,55.2,13,44.8,449,1924,950
641,Grady Diangana,384,8,59,179,158,30,384,38,21,55.3,17,44.7,210,1378,642
642,Lassana Diarra,159,2,21,130,10,0,159,5,4,80.0,1,20.0,112,464,193
643,Amadou Diawara,618,19,86,455,85,3,618,9,9,100.0,0,0.0,431,1511,663
644,Brahim Díaz,233,0,21,104,109,35,233,34,17,50.0,17,50.0,173,1137,535
645,Javier Díaz,26,24,26,0,0,0,26,0,0,,0,,14,74,39
646,Bakaye Dibassy,1737,137,655,847,247,18,1737,27,16,59.3,11,40.7,893,4448,2104
647,Lorenzo Dickmann,73,3,34,26,15,1,73,1,1,100.0,0,0.0,36,152,81
648,Daniel Didavi,589,6,55,317,228,27,589,16,11,68.8,5,31.3,324,1865,811
649,Étienne Didot,1448,51,274,937,246,13,1448,7,4,57.1,3,42.9,626,2995,1254
650,Adrián Diéguez,306,44,180,118,11,3,306,7,6,85.7,1,14.3,110,626,286
651,Eric Dier,1253,63,363,785,110,14,1253,7,2,28.6,5,71.4,771,3469,1716
652,Tim Dierßen,4,0,2,2,0,0,4,0,0,,0,,3,9,0
653,Lucas Digne,2503,119,649,1020,858,32,2503,30,14,46.7,16,53.3,1093,5214,2699
654,Mitchell Dijks,1244,59,320,532,415,23,1244,68,32,47.1,36,52.9,656,5370,3081
655,Javairô Dilrosun,362,7,61,159,154,18,362,22,9,40.9,13,59.1,236,1844,939
656,Federico Dimarco,565,36,168,247,164,11,565,12,10,83.3,2,16.7,282,1501,923
657,Stole Dimitrievski,685,624,683,2,0,0,685,0,0,,0,,311,2194,1657
658,Tristan Dingomé,735,8,113,427,197,15,735,23,9,39.1,14,60.9,391,1378,558
659,Ismaël Diomandé,729,42,238,463,36,1,729,13,8,61.5,5,38.5,414,2060,944
660,Federico Dionisi,94,0,1,34,59,14,94,4,1,25.0,3,75.0,65,270,77
661,Lois Diony,491,7,44,169,288,90,491,31,15,48.4,16,51.6,287,1947,824
662,Issa Diop,1540,210,764,766,22,17,1540,9,6,66.7,3,33.3,679,3927,2369
663,Papakouli Diop,1394,27,166,903,338,35,1394,21,17,81.0,4,19.0,624,2496,1081
664,Sofiane Diop,343,2,47,178,124,11,343,34,14,41.2,20,58.8,242,1613,772
665,Assane Dioussé,597,25,144,397,70,0,597,9,7,77.8,2,22.2,332,1642,719
666,Assane Dioussé,168,9,47,108,14,1,168,4,4,100.0,0,0.0,88,472,250
667,Axel Disasi,97,14,66,25,7,1,97,2,1,50.0,1,50.0,43,270,140
668,Djené,1348,181,641,649,76,20,1348,19,16,84.2,3,15.8,500,3162,1543
669,Koffi Djidji,787,104,388,375,29,1,787,15,15,100.0,0,0.0,402,2001,872
670,Koffi Djidji,60,6,29,30,1,0,60,0,0,,0,,29,156,97
671,Alexander Djiku,1840,212,1065,750,38,17,1840,13,8,61.5,5,38.5,799,4048,2076
672,Papy Djilobodji,110,12,42,64,6,2,110,1,1,100.0,0,0.0,50,279,143
673,Berat Djimsiti,1279,168,698,544,43,17,1279,5,5,100.0,0,0.0,730,3734,1333
674,Johan Djourou,150,22,101,46,3,1,150,2,2,100.0,0,0.0,58,250,112
675,Marko Dmitrović,816,630,813,3,0,0,816,0,0,,0,,366,2441,1859
676,Matt Doherty,2288,116,544,984,774,103,2288,49,20,40.8,29,59.2,904,4601,2688
677,Keagan Dolly,50,0,6,29,16,2,50,0,0,,0,,32,188,86
678,Jaume Doménech,102,93,102,0,0,0,102,0,0,,0,,40,327,249
679,Giulio Donati,428,37,131,191,113,3,428,11,5,45.5,6,54.5,200,989,515
680,Ji Dong-won,505,11,66,267,179,32,505,26,19,73.1,7,26.9,262,1673,858
681,Anastasios Donis,331,2,33,111,198,37,331,29,18,62.1,11,37.9,217,1888,855
682,Gianluigi Donnarumma,1248,1136,1244,4,0,0,1248,0,0,,0,,648,3410,2355
683,Godfred Donsah,77,8,20,47,12,0,77,5,5,100.0,0,0.0,43,261,149
684,Riccardo Doratiotto,15,0,1,10,4,1,15,0,0,,0,,8,60,20
685,Mathieu Dossevi,1273,12,156,484,658,79,1273,91,40,44.0,51,56.0,813,5684,2753
686,Abdoulaye Doucouré,2320,62,432,1390,521,78,2320,55,32,58.2,23,41.8,1448,6612,3319
687,Cheick Doukouré,157,4,27,111,21,2,157,3,2,66.7,1,33.3,83,369,130
688,Moussa Doumbia,877,12,156,380,366,40,877,62,32,51.6,30,48.4,613,4598,2369
689,Seydou Doumbia,141,4,12,58,75,36,141,17,12,70.6,5,29.4,87,553,207
690,Souleyman Doumbia,415,24,138,209,73,1,415,14,7,50.0,7,50.0,235,1368,762
691,Aleksandar Dragović,1239,79,441,771,32,8,1239,0,0,,0,,654,3142,2145
692,Bartłomiej Drągowski,111,101,111,0,0,0,111,1,0,0.0,1,100.0,66,301,178
693,Bartłomiej Drągowski,543,496,542,2,0,0,543,0,0,,0,,248,1556,1156
694,Julian Draxler,1785,9,163,1029,611,67,1785,58,43,74.1,15,25.9,1142,7091,3733
695,Luke Dreher,3,0,0,1,2,0,3,0,0,,0,,2,17,15
696,Josip Drmić,82,0,6,40,36,9,82,3,2,66.7,1,33.3,43,303,107
697,Jaroslav Drobný,40,31,39,1,0,0,40,0,0,,0,,17,124,93
698,Óscar Duarte,406,45,223,175,11,1,406,0,0,,0,,206,1009,508
699,Rubén Duarte,1625,138,596,753,287,19,1625,10,5,50.0,5,50.0,602,3184,1533
700,Leo Dubois,1738,75,364,931,456,41,1738,29,13,44.8,16,55.2,1011,5414,3306
701,Martin Dúbravka,1254,1046,1245,9,0,0,1254,1,1,100.0,0,0.0,618,4513,2991
702,Marvin Ducksch,367,11,31,171,167,36,367,8,2,25.0,6,75.0,164,604,258
703,Ondrej Duda,1601,25,167,990,465,55,1601,57,38,66.7,19,33.3,1017,4060,1663
704,Shane Duffy,1775,359,1039,635,110,74,1775,5,5,100.0,0,0.0,734,3061,1423
705,Demeaco Duhaney,38,2,8,20,10,0,38,2,0,0.0,2,100.0,20,63,29
706,Paul Dummett,1173,114,514,502,164,6,1173,3,2,66.7,1,33.3,404,1515,866
707,Alfred Duncan,1040,26,196,582,278,26,1040,34,19,55.9,15,44.1,620,3161,1623
708,Lewis Dunk,1927,295,1034,839,74,44,1927,4,0,0.0,4,100.0,892,4521,2321
709,Maxime Dupé,317,261,316,1,0,0,317,0,0,,0,,121,780,553
710,Erik Durm,1306,51,345,576,400,22,1306,21,12,57.1,9,42.9,564,2938,1359
711,Jimmy Durmaz,1455,9,144,833,508,35,1453,87,49,56.3,38,43.7,829,5149,2654
712,Riza Durmisi,190,10,39,66,87,13,190,1,1,100.0,0,0.0,100,617,389
713,Hugo Duro,114,2,16,56,45,11,114,11,5,45.5,6,54.5,62,333,116
714,Raphael Dwamena,71,3,6,25,41,8,71,6,2,33.3,4,66.7,40,284,128
715,Paulo Dybala,1571,4,110,812,674,69,1570,90,49,54.4,41,45.6,1087,6549,2603
716,Edin Džeko,1089,37,67,462,572,193,1089,69,34,49.3,35,50.7,586,3908,1478
717,Blerim Džemaili,926,12,148,519,287,28,926,45,27,60.0,18,40.0,531,3198,2013
718,Félix Eboa Eboa,1323,166,617,640,76,25,1323,11,9,81.8,2,18.2,540,3219,1675
719,Dennis Eckert,73,3,5,27,42,16,73,3,0,0.0,3,100.0,36,312,118
720,Bruno Ecuele Manga,1529,235,639,740,171,18,1529,14,10,71.4,4,28.6,549,2727,1236
721,Simone Edera,44,1,3,16,25,2,44,4,0,0.0,4,100.0,27,155,64
722,Simone Edera,118,1,21,46,53,10,118,14,7,50.0,7,50.0,60,394,243
723,Ederson,1162,979,1145,19,0,0,1162,1,1,100.0,0,0.0,722,3390,2379
724,Johannes Eggestein,511,9,57,217,247,67,511,38,15,39.5,23,60.5,314,2209,948
725,Maximilian Eggestein,1998,68,400,1060,556,57,1998,37,15,40.5,22,59.5,1093,6037,3421
726,Albin Ekdal,1978,108,450,1310,242,14,1978,42,35,83.3,7,16.7,1067,5945,2947
727,Josip Elez,383,38,147,224,15,1,383,4,3,75.0,1,25.0,181,1188,819
728,Harvey Elliott,15,0,0,7,8,1,15,0,0,,0,,9,71,30
729,Mohamed Elneny,335,14,93,186,57,5,335,3,1,33.3,2,66.7,192,979,512
730,Aritz Elustondo,1541,167,746,659,149,31,1541,19,16,84.2,3,15.8,722,4275,2566
731,Gorka Elustondo,185,18,61,112,13,2,185,2,1,50.0,1,50.0,88,468,249
732,Nico Elvedi,2379,195,967,1364,59,21,2379,11,9,81.8,2,18.2,1455,10353,6925
733,Rodrigo Ely,226,35,132,84,13,10,226,0,0,,0,,68,303,164
734,Mohamed Elyounoussi,379,3,49,156,182,26,379,20,11,55.0,9,45.0,194,1449,696
735,Adri Embarba,1210,13,182,442,609,77,1207,100,48,48.0,52,52.0,668,4990,2144
736,Breel Embolo,472,6,25,210,249,67,472,61,26,42.6,35,57.4,317,1853,810
737,Emerson,248,11,69,91,89,7,248,3,0,0.0,3,100.0,129,632,287
738,Youssef En-Nesyri,814,28,76,349,401,113,814,63,27,42.9,36,57.1,446,2531,902
739,Björn Engels,1625,228,910,677,47,29,1625,10,6,60.0,4,40.0,855,5075,3441
740,Sergi Enrich,1207,13,47,493,670,164,1207,14,10,71.4,4,28.6,620,2085,528
741,Javier Eraso,286,5,32,140,121,9,286,7,3,42.9,4,57.1,174,705,296
742,Christian Eriksen,2305,17,234,1228,861,67,2305,36,18,50.0,18,50.0,1442,6502,3354
743,Patrick Erras,603,69,228,329,49,9,603,0,0,,0,,199,976,369
744,Gonzalo Escalante,987,27,131,621,244,35,987,30,23,76.7,7,23.3,422,1995,861
745,Sergio Escudero,1176,55,355,509,328,28,1176,20,12,60.0,8,40.0,603,2909,1783
746,Bernardo Espinosa,1748,279,1055,626,72,46,1748,3,3,100.0,0,0.0,807,3010,1310
747,Michael Esser,1346,1071,1327,19,1,1,1346,0,0,,0,,683,5087,3061
748,Alexander Esswein,626,13,65,264,305,46,626,22,9,40.9,13,59.1,355,2141,950
749,Neil Etheridge,1326,1021,1286,40,0,0,1326,0,0,,0,,505,4732,3412
750,Beñat Etxebarria,1425,18,212,886,340,6,1425,15,9,60.0,6,40.0,697,2800,1183
751,Xabier Etxeita,1228,185,649,499,87,43,1228,2,1,50.0,1,50.0,495,2756,1826
752,Lucas Evangelista,420,8,49,199,178,18,420,21,10,47.6,11,52.4,258,1215,526
753,Jonny Evans,1316,182,756,522,43,26,1316,0,0,,0,,703,3036,1566
754,Ewerton,801,141,509,280,17,12,801,11,10,90.9,1,9.1,341,1635,781
755,Valentin Eysseric,218,3,37,101,81,3,218,5,1,20.0,4,80.0,136,760,300
756,Valentin Eysseric,132,1,9,63,61,9,130,5,3,60.0,2,40.0,72,303,154
757,Marco Fabián,26,0,6,14,6,1,26,1,1,100.0,0,0.0,15,109,25
758,Łukasz Fabiański,1336,1175,1334,2,0,0,1336,2,2,100.0,0,0.0,617,4750,3364
759,Fabinho,1847,49,279,1306,276,19,1847,16,10,62.5,6,37.5,1141,5444,2839
760,Fábio,787,34,203,373,222,9,787,14,8,57.1,6,42.9,348,2344,1459
761,Cesc Fàbregas,216,4,44,131,42,6,216,1,0,0.0,1,100.0,116,590,366
762,Cesc Fàbregas,840,18,129,521,195,13,840,4,3,75.0,1,25.0,440,1719,912
763,Fabricio,75,71,75,0,0,0,75,0,0,,0,,25,182,120
764,Ralf Fährmann,562,462,558,4,0,0,562,0,0,,0,,235,1543,1045
765,Romain Faivre,51,0,2,35,14,3,51,3,1,33.3,2,66.7,36,256,127
766,Fayçal Fajr,2428,28,367,1538,543,14,2427,47,29,61.7,18,38.3,1283,5983,2672
767,Radamel Falcao,1031,30,70,527,435,132,1027,34,14,41.2,20,58.8,613,2098,663
768,Diego Falcinelli,242,3,19,119,109,27,242,18,8,44.4,10,55.6,176,808,277
769,Simon Falette,383,33,186,181,18,1,383,0,0,,0,,171,985,534
770,Iago Falque,1137,2,64,513,574,93,1137,41,18,43.9,23,56.1,739,5085,2162
771,Paolo Faragò,1091,49,230,525,349,51,1091,20,12,60.0,8,40.0,439,2338,1082
772,Mohamed Fares,1940,95,564,773,633,52,1940,63,35,55.6,28,44.4,1026,7258,4110
773,Diego Farias,467,5,22,162,290,78,467,28,13,46.4,15,53.6,338,2074,1237
774,Diego Farias,334,4,23,128,185,36,334,15,4,26.7,11,73.3,217,1337,578
775,Andrea Favilli,68,2,4,17,47,13,68,4,2,50.0,2,50.0,40,312,173
776,Federico Fazio,1785,246,790,914,95,40,1785,17,14,82.4,3,17.6,857,4142,2361
777,Zouhair Feddal,1511,146,661,757,102,26,1511,23,18,78.3,5,21.7,878,4573,2797
778,Nabil Fekir,1426,7,91,668,677,120,1420,82,47,57.3,35,42.7,1000,5558,2505
779,Yassin Fekir,22,0,3,11,8,0,22,1,0,0.0,1,100.0,18,94,48
780,Felipe,664,103,346,294,25,13,664,3,2,66.7,1,33.3,302,1737,813
781,Luiz Felipe,865,101,388,428,56,9,865,5,3,60.0,2,40.0,490,3350,1808
782,Ohis Felix Uduokhai,188,9,67,95,27,2,188,5,3,60.0,2,40.0,85,607,444
783,Marouane Fellaini,548,40,122,328,100,27,548,4,1,25.0,3,75.0,236,646,238
784,Kiko Femenía,1404,89,388,634,398,19,1404,22,13,59.1,9,40.9,769,3394,1737
785,Edimilson Fernandes,1112,49,198,702,223,23,1112,39,20,51.3,19,48.7,696,4069,1687
786,Gelson Fernandes,1089,51,283,723,95,7,1089,10,5,50.0,5,50.0,431,1575,578
787,Aitor Fernández,507,439,506,1,0,0,507,0,0,,0,,189,1492,1288
788,Andrés Fernández,206,174,205,1,0,0,206,1,0,0.0,1,100.0,94,583,435
789,Borja Fernández,481,40,167,285,34,9,481,1,1,100.0,0,0.0,195,944,450
790,Federico Fernández,812,122,439,352,27,18,812,0,0,,0,,369,1664,790
791,Joaquín Fernández,416,53,214,186,20,9,416,0,0,,0,,194,824,381
792,Valery Fernández,505,16,144,215,155,11,505,26,19,73.1,7,26.9,248,1773,844
793,Fernandinho,2356,92,422,1570,386,24,2356,26,19,73.1,7,26.9,1610,8163,4720
794,Juan Ferney Otero,1081,18,140,469,501,60,1081,78,37,47.4,40,51.3,666,4573,2412
795,Alex Ferrari,385,39,154,212,21,6,385,1,0,0.0,1,100.0,207,954,531
796,David Ferreiro,1280,13,177,485,634,64,1280,40,25,62.5,15,37.5,755,5530,2701
797,Facundo Ferreyra,78,4,7,39,33,11,78,0,0,,0,,45,145,63
798,Jordan Ferri,1289,15,188,852,270,17,1289,50,27,54.0,23,46.0,735,4914,2710
799,Jordan Ferri,116,4,21,68,28,4,116,2,1,50.0,1,50.0,84,542,246
800,Oliver Fink,554,24,126,299,135,23,554,16,9,56.3,7,43.8,252,1114,488
801,Alfreð Finnbogason,475,15,31,236,211,77,471,24,12,50.0,12,50.0,260,1319,558
802,Roberto Firmino,1629,19,89,788,764,149,1628,71,49,69.0,22,31.0,1079,5225,2391
803,Junior Firpo,1361,49,319,588,469,80,1361,45,31,68.9,14,31.1,717,3958,2420
804,Mathieu Flamini,167,6,33,109,25,2,167,1,0,0.0,1,100.0,44,159,28
805,Mark Flekken,31,30,31,0,0,0,31,0,0,,0,,21,118,39
806,Sergio Floccari,353,4,27,163,168,41,353,13,7,53.8,6,46.2,238,1569,407
807,Alessandro Florenzi,1717,78,459,790,487,38,1717,24,8,33.3,16,66.7,860,4701,2854
808,Phil Foden,279,1,16,134,132,27,279,11,8,72.7,3,27.3,208,1072,588
809,Guessouma Fofana,75,1,19,49,7,0,75,1,1,100.0,0,0.0,36,162,100
810,Guessouma Fofana,183,11,37,112,34,4,183,3,1,33.3,2,66.7,63,331,155
811,Seko Fofana,1469,35,255,839,393,48,1469,75,54,72.0,21,28.0,1039,6518,2917
812,Wesley Fofana,112,11,58,51,4,0,112,1,0,0.0,1,100.0,51,165,68
813,Youssouf Fofana,469,11,95,281,104,9,469,25,16,64.0,9,36.0,288,1683,957
814,Thomas Foket,1755,97,615,764,390,19,1755,21,11,52.4,10,47.6,728,4054,2234
815,Thomas Fontaine,252,41,155,94,6,2,252,1,1,100.0,0,0.0,129,596,304
816,José Fonte,2552,196,1048,1404,108,50,2552,6,4,66.7,2,33.3,1556,8114,5326
817,Rui Fonte,263,8,16,133,116,19,263,3,1,33.3,2,66.7,115,526,164
818,Pablo Fornals,1519,28,197,710,629,67,1519,64,39,60.9,25,39.1,930,4872,2245
819,Emil Forsberg,680,8,45,326,321,39,677,41,22,53.7,19,46.3,388,2421,1159
820,Fraser Forster,27,24,27,0,0,0,27,0,0,,0,,10,58,35
821,Steven Fortes,66,15,44,23,0,0,66,0,0,,0,,37,215,146
822,Iver Fossum,290,9,56,157,80,6,290,4,3,75.0,1,25.0,140,601,262
823,Ben Foster,1391,1076,1362,30,1,0,1391,0,0,,0,,603,4371,3249
824,Timothy Fosu-Mensah,563,39,176,280,111,8,563,12,8,66.7,4,33.3,241,1477,909
825,Dimitri Foulquier,721,19,163,340,237,41,721,56,26,46.4,30,53.6,349,2448,1095
826,Juan Foyth,738,79,309,394,44,7,738,22,19,86.4,3,13.6,478,2375,1404
827,Raphael Framberger,336,21,83,154,110,7,336,14,10,71.4,4,28.6,148,1214,601
828,Simon Francis,977,88,356,437,191,11,977,9,5,55.6,4,44.4,507,2187,1077
829,Mike Frantz,869,30,216,467,192,34,869,15,7,46.7,8,53.3,421,2369,1066
830,Ryan Fraser,1768,33,236,666,895,99,1768,53,24,45.3,29,54.7,1204,6539,3443
831,Pierluigi Frattali,43,40,43,0,0,0,43,0,0,,0,,18,82,62
832,Fred,937,22,176,622,148,10,937,16,10,62.5,6,37.5,558,2733,1399
833,Ryan Fredericks,704,68,234,314,158,15,704,21,12,57.1,9,42.9,281,1524,941
834,Remo Freuler,2633,53,401,1538,718,52,2633,46,26,56.5,20,43.5,1711,9313,4729
835,Nicolas Frey,155,26,66,82,8,0,155,0,0,,0,,71,245,128
836,Marco Friedl,334,33,113,195,26,1,334,4,2,50.0,2,50.0,150,716,411
837,Alexander Fuchs,323,12,56,178,92,12,323,12,4,33.3,8,66.7,182,1056,491
838,Christian Fuchs,183,7,51,70,64,2,183,1,1,100.0,0,0.0,99,334,202
839,Javi Fuego,170,13,49,110,12,0,170,1,1,100.0,0,0.0,71,270,146
840,Angelo Fulgini,1048,19,172,494,396,66,1048,46,19,41.3,27,58.7,602,3300,1656
841,Niclas Füllkrug,534,17,29,298,210,51,533,19,5,26.3,14,73.7,223,1250,581
842,Ramiro Funes Mori,1558,203,804,682,88,27,1558,10,7,70.0,3,30.0,839,4712,2710
843,Manolo Gabbiadini,191,5,24,84,85,17,191,8,2,25.0,6,75.0,89,396,147
844,Manolo Gabbiadini,396,7,26,151,225,41,396,11,6,54.5,5,45.5,224,1181,404
845,Mijat Gaćinović,823,14,98,437,307,40,823,54,27,50.0,27,50.0,422,2661,1466
846,Gianluca Gaetano,12,0,2,3,7,2,12,1,0,0.0,1,100.0,10,52,17
847,Roberto Gagliardini,944,31,145,577,230,36,944,9,5,55.6,4,44.4,546,2637,1421
848,Riccardo Gagliolo,1854,288,941,755,177,24,1854,9,5,55.6,4,44.4,863,3920,2419
849,Milan Gajić,59,6,20,28,11,1,59,2,0,0.0,2,100.0,29,130,49
850,Javi Galán,870,43,278,363,250,17,870,51,29,56.9,22,43.1,389,2826,1643
851,Sam Gallagher,13,2,5,4,4,0,13,0,0,,0,,5,26,13
852,Álex Gallar,587,11,89,246,265,30,586,46,19,41.3,27,58.7,353,2289,1019
853,Enric Gallego,625,33,49,302,282,69,625,40,14,35.0,26,65.0,274,1240,478
854,Álex Gálvez,866,109,520,335,18,12,866,2,1,50.0,1,50.0,458,2157,1121
855,Kévin Gameiro,577,6,32,218,336,95,577,26,12,46.2,14,53.8,340,2368,1209
856,Idrissa Gana Gueye,2147,82,477,1371,333,18,2147,31,23,74.2,8,25.8,1225,6372,3017
857,Ignatius Ganago,323,7,29,153,146,61,323,25,17,68.0,8,32.0,187,945,432
858,Cristian Ganea,16,2,4,5,7,0,16,0,0,,0,,10,27,16
859,Ganso,374,5,35,247,96,4,374,10,6,60.0,4,40.0,230,1090,453
860,Ezequiel Garay,1317,172,656,610,61,26,1317,2,2,100.0,0,0.0,634,4211,2418
861,Borja Garcés,10,0,0,1,9,4,10,0,0,,0,,4,28,12
862,Alberto García,602,517,599,3,0,0,602,0,0,,0,,290,1835,1187
863,Aleix García,1321,26,244,787,303,9,1321,23,13,56.5,10,43.5,677,3041,1414
864,Álvaro García,706,39,150,220,347,67,706,22,10,45.5,12,54.5,433,2894,1462
865,Borja García,1643,20,249,985,436,32,1643,61,37,60.7,24,39.3,1117,5416,2385
866,Dani García,1603,74,376,1115,124,0,1603,4,3,75.0,1,25.0,723,3008,1333
867,Javi García,498,45,158,328,14,2,498,4,3,75.0,0,0.0,320,1827,1027
868,Manu García,1265,81,322,756,201,41,1265,19,13,68.4,6,31.6,558,2554,1081
869,Manu García,1144,13,139,697,321,16,1144,58,32,55.2,26,44.8,799,3940,1995
870,Raúl García,1306,41,157,617,540,108,1302,26,12,46.2,14,53.8,557,2288,968
871,Raúl García,183,25,86,76,21,1,183,2,2,100.0,0,0.0,69,403,124
872,Raúl García,615,38,225,252,150,9,615,13,9,69.2,4,30.8,291,1687,916
873,Sergio García,662,6,52,247,372,72,662,36,16,44.4,20,55.6,465,2757,1241
874,James Garner,1,0,1,0,0,0,1,0,0,,0,,1,3,2
875,Mario Gaspar,1678,126,548,723,426,54,1678,27,11,40.7,16,59.3,681,3172,1876
876,Paulo Gazzaniga,113,103,112,1,0,0,113,0,0,,0,,64,303,208
877,Marcello Gazzola,460,24,129,204,128,6,460,11,4,36.4,7,63.6,209,999,495
878,Jean-Philippe Gbamin,1674,56,328,1021,358,25,1674,66,35,53.0,31,47.0,1026,6608,3091
879,David de Gea,1179,1095,1177,2,0,0,1179,0,0,,0,,519,3614,2699
880,Theodor Gebre Selassie,2033,106,521,1004,518,54,2033,29,14,48.3,15,51.7,916,3987,1997
881,Dennis Geiger,168,4,26,100,44,2,168,4,1,25.0,3,75.0,106,546,275
882,Jérémy Gélin,910,44,300,574,43,5,910,7,6,85.7,1,14.3,536,2355,1373
883,Romain Genevois,203,22,100,88,16,0,203,1,0,0.0,1,100.0,85,346,178
884,Christian Gentner,1306,48,259,708,348,42,1306,22,11,50.0,11,50.0,633,3457,1604
885,Yannick Gerhardt,1335,39,245,677,431,65,1335,24,9,37.5,15,62.5,756,4703,2360
886,Valère Germain,847,31,86,441,324,101,847,8,3,37.5,5,62.5,410,1214,350
887,Gerson,1454,46,237,838,392,57,1454,42,27,64.3,15,35.7,866,5395,2938
888,Gervinho,802,2,110,329,389,96,802,121,64,52.9,56,46.3,614,5812,2982
889,Willem Geubbels,5,0,0,1,4,0,5,0,0,,0,,4,37,20
890,Lamine Ghezali,37,4,9,11,18,3,37,4,1,25.0,3,75.0,23,222,152
891,Rachid Ghezzal,574,5,49,258,276,25,574,29,19,65.5,10,34.5,376,2209,1174
892,Paolo Ghiglione,309,26,101,124,89,9,309,11,2,18.2,9,81.8,145,882,478
893,Saman Ghoddos,836,10,100,354,392,22,836,30,10,33.3,20,66.7,417,2522,1182
894,Faouzi Ghoulam,1094,25,160,531,408,20,1094,4,1,25.0,3,75.0,674,3041,1847
895,Emanuele Giaccherini,1313,18,144,623,558,49,1311,43,26,60.5,17,39.5,773,4627,2272
896,Morgan Gibbs-White,411,2,58,232,125,14,411,19,12,63.2,7,36.8,235,1248,565
897,Ben Gibson,38,3,13,23,2,1,38,0,0,,0,,20,82,51
898,Fabian Giefer,125,105,125,0,0,0,125,0,0,,0,,77,492,353
899,Niko Gießelmann,1672,88,603,708,375,30,1672,23,11,47.8,12,52.2,807,4227,2149
900,Bryan Gil,117,4,18,41,58,7,117,21,9,42.9,12,57.1,88,583,252
901,Daniel Ginczek,521,19,62,239,226,60,521,24,14,58.3,10,41.7,286,1691,786
902,Matthias Ginter,2011,146,811,1102,109,41,2011,2,1,50.0,1,50.0,1261,8990,6547
903,Andrei Girotto,1023,56,260,657,114,9,1023,4,2,50.0,2,50.0,532,2149,1080
904,Olivier Giroud,355,9,17,148,192,74,355,5,2,40.0,3,60.0,144,336,118
905,Kamil Glik,1993,188,950,1006,45,29,1993,3,2,66.7,1,33.3,1131,6017,4254
906,Serge Gnabry,1142,11,91,430,634,157,1142,107,50,46.7,57,53.3,727,5159,2711
907,Joris Gnagnon,308,16,119,166,26,4,308,3,3,100.0,0,0.0,190,1059,616
908,Eddy Gnahoré,1407,32,219,918,289,53,1407,37,23,62.2,14,37.8,860,5241,2173
909,Massimo Gobbi,717,55,245,337,140,4,717,2,2,100.0,0,0.0,319,1736,1086
910,Kevin Goden,138,13,50,59,30,1,138,4,3,75.0,1,25.0,33,175,84
911,Diego Godín,1347,191,701,596,59,32,1347,11,10,90.9,1,9.1,626,3235,1789
912,Mauro Goicoechea,275,243,272,3,0,0,275,0,0,,0,,120,624,475
913,Edoardo Goldaniga,1447,141,701,638,120,20,1447,10,7,70.0,3,30.0,568,2816,1735
914,Pierluigi Gollini,641,555,637,4,0,0,641,0,0,,0,,339,1819,1115
915,Aleksandr Golovin,1351,13,129,664,575,62,1351,51,29,56.9,22,43.1,900,6275,2815
916,André Gomes,1438,43,278,920,265,23,1438,55,40,72.7,15,27.3,901,5051,2227
917,Angel Gomes,26,0,3,11,12,1,26,0,0,,0,,18,92,61
918,Ibai Gómez,363,7,43,140,183,13,363,16,6,37.5,10,62.5,204,906,306
919,Ibai Gómez,722,24,121,323,289,29,721,28,16,57.1,12,42.9,409,2060,792
920,Joe Gomez,940,55,337,561,49,8,940,5,4,80.0,1,20.0,608,2662,1410
921,Mario Gómez,715,39,73,365,280,100,715,20,8,40.0,12,60.0,270,1235,475
922,Maxi Gómez,987,47,74,515,400,121,986,30,14,46.7,16,53.3,558,2650,1084
923,Moi Gómez,1789,55,333,1050,439,30,1789,55,32,58.2,23,41.8,986,6164,2656
924,Papu Gómez,2323,9,136,915,1311,104,2323,127,76,59.8,51,40.2,1669,12136,6636
925,Sergi Gómez,1746,181,846,834,71,22,1746,0,0,,0,,947,4591,2636
926,Alfred Gomis,729,652,727,3,0,0,729,0,0,,0,,343,1685,1189
927,Maxime Gonalons,394,22,100,254,45,3,394,10,8,80.0,2,20.0,220,1118,457
928,Anthony Gonçalves,638,15,107,289,246,21,638,9,7,77.8,2,22.2,370,2287,1366
929,Jérôme Gondorf,700,34,150,319,238,29,700,17,6,35.3,11,64.7,272,1600,766
930,Álvaro González,1855,210,885,905,72,20,1855,1,0,0.0,1,100.0,940,4831,3229
931,Bruno González,702,84,354,326,29,8,702,3,3,100.0,0,0.0,213,1123,393
932,Cristo González,19,1,3,12,4,0,19,2,0,0.0,2,100.0,10,53,21
933,Giancarlo González,437,49,206,221,14,7,437,0,0,,0,,198,1171,776
934,Nicolás González,945,28,103,416,441,110,945,66,46,69.7,20,30.3,497,3426,1645
935,Jon Gorenc Stanković,394,38,177,193,29,8,394,2,1,50.0,1,50.0,186,804,423
936,Leon Goretzka,1399,30,225,847,338,72,1399,22,15,68.2,7,31.8,792,4333,2390
937,Mathieu Gorgelin,118,102,117,1,0,0,118,0,0,,0,,57,275,180
938,Mirko Gori,185,8,43,90,55,6,185,4,2,50.0,2,50.0,87,472,252
939,Andoni Gorosabel,347,19,107,163,81,3,347,7,1,14.3,6,85.7,143,790,368
