,Player,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist
659,Ousmane Dembélé,1258,6,72,376,830,136,1258,99,63,63.6,36,36.4,921,6842,3716
660,Merih Demiral,735,95,388,326,25,10,735,4,2,50.0,2,50.0,378,1960,792
661,Kerem Demirbay,1440,20,180,827,450,29,1440,41,23,56.1,18,43.9,777,4193,2101
662,Ermedin Demirović,482,29,60,196,231,58,482,28,14,50.0,14,50.0,255,1359,461
663,Diego Demme,1412,47,280,894,247,21,1412,14,7,50.0,7,50.0,887,3953,1867
664,Jason Denayer,1924,216,892,1001,39,7,1924,6,6,100.0,0,0.0,1203,5541,3349
665,Leander Dendoncker,1488,95,435,834,227,59,1488,13,7,53.8,6,46.2,727,3396,1628
666,Kévin Denkey,168,3,8,78,83,25,168,9,5,55.6,4,44.4,107,388,119
667,Emmanuel Dennis,211,1,18,96,101,21,211,21,11,52.4,10,47.6,122,821,291
668,Stefano Denswil,89,2,38,36,15,0,89,0,0,,0,,49,151,92
669,Fabio Depaoli,544,49,216,221,114,11,544,9,5,55.6,4,44.4,232,1019,517
670,Fabio Depaoli,25,1,1,6,19,3,25,1,1,100.0,0,0.0,15,82,40
671,Fabio Depaoli,125,2,17,61,47,4,125,2,1,50.0,1,50.0,59,227,127
672,Clément Depres,6,0,1,2,3,0,6,1,0,0.0,1,100.0,5,11,3
673,Mike van der Hoorn,972,134,601,357,17,13,972,1,1,100.0,0,0.0,552,2610,1437
674,Kastriot Dermaku,53,15,34,19,0,0,53,0,0,,0,,16,102,54
675,Kiril Despodov,4,0,0,1,3,0,4,0,0,,0,,1,1,0
676,Sergiño Dest,1501,40,300,553,657,77,1501,60,29,48.3,31,51.7,968,4665,2582
677,Mattia Destro,456,10,37,236,191,79,456,52,24,46.2,28,53.8,280,1254,502
678,Gerard Deulofeu,322,2,22,94,209,46,322,21,9,42.9,12,57.1,220,1422,845
679,Deyverson,434,13,52,200,187,29,434,18,9,50.0,9,50.0,195,727,246
680,Jacopo Dezi,55,0,6,27,22,2,55,0,0,,0,,24,109,14
681,Samuel Di Carmine,169,5,10,80,80,22,169,3,2,66.7,1,33.3,95,520,174
682,Samuel Di Carmine,140,5,13,78,49,9,140,2,0,0.0,2,100.0,81,308,88
683,Giovanni Di Lorenzo,2917,118,795,1438,714,82,2917,54,30,55.6,24,44.4,1819,8831,5164
684,Ángel Di María,1447,13,75,540,846,84,1447,78,40,51.3,38,48.7,962,5564,2661
685,Alessandro Di Pardo,9,1,3,5,1,0,9,2,2,100.0,0,0.0,5,15,12
686,Giuseppe Di Serio,106,3,14,41,53,10,106,6,6,100.0,0,0.0,66,442,227
687,Boulaye Dia,971,45,134,413,447,129,966,83,46,55.4,37,44.6,555,3576,1733
688,Abdoulay Diaby,17,0,0,3,14,4,17,1,0,0.0,1,100.0,10,94,50
689,Moussa Diaby,1218,9,90,540,608,103,1218,117,57,48.7,60,51.3,850,6406,3193
690,Mbaye Diagne,346,20,51,152,147,42,346,16,10,62.5,6,37.5,186,754,288
691,Mouctar Diakhaby,1220,225,748,435,47,22,1220,9,7,77.8,2,22.2,746,3764,1973
692,Abdou Diallo,1324,100,497,718,117,9,1324,26,17,65.4,9,34.6,855,4192,2571
693,Amad Diallo,93,3,19,49,28,1,93,14,5,35.7,9,64.3,63,431,227
694,Amad Diallo,14,0,0,9,5,1,14,2,0,0.0,2,100.0,13,97,35
695,Habib Diallo,825,15,77,369,387,102,824,30,16,53.3,14,46.7,481,2216,639
696,Habib Diallo,56,5,9,25,24,8,56,2,0,0.0,2,100.0,32,148,70
697,Ibrahima Diallo,722,26,164,468,102,9,722,17,10,58.8,7,41.2,410,1972,897
698,Ibrahima Diallo,321,6,65,210,51,3,321,12,9,75.0,3,25.0,213,878,468
699,Amadou Diambo,8,0,0,5,3,0,8,2,2,100.0,0,0.0,8,29,8
700,Grady Diangana,579,19,123,218,250,28,579,49,25,51.0,24,49.0,309,1641,818
701,Stéphane Diarra,123,1,13,44,67,4,123,14,4,28.6,10,71.4,87,526,190
702,Rúben Dias,2954,245,1046,1846,74,29,2954,8,6,75.0,2,25.0,2087,11819,7375
703,Krépin Diatta,208,2,12,75,122,14,208,20,12,60.0,8,40.0,112,744,348
704,Amadou Diawara,457,19,114,297,48,3,457,5,5,100.0,0,0.0,273,1328,662
705,Brahim Díaz,650,3,48,308,308,51,650,50,25,50.0,25,50.0,383,2429,1226
706,Víctor Díaz,495,57,202,192,106,2,495,5,1,20.0,4,80.0,199,828,341
707,Daniel Didavi,510,7,30,259,224,26,510,14,5,35.7,9,64.3,293,1356,668
708,Bamba Dieng,30,0,6,20,6,2,30,0,0,,0,,11,104,63
709,Eric Dier,2057,334,1136,875,56,21,2057,4,3,75.0,1,25.0,1249,6795,3953
710,Daan Dierckx,262,41,140,121,3,1,262,0,0,,0,,160,712,376
711,Lucas Digne,2026,100,546,836,657,35,2026,28,18,64.3,10,35.7,905,4384,2316
712,Mitchell Dijks,983,47,328,393,272,18,983,57,19,33.3,38,66.7,517,3024,1611
713,Javairô Dilrosun,239,2,39,122,83,15,239,18,11,61.1,7,38.9,169,1399,513
714,Federico Dimarco,2068,93,543,902,666,59,2068,19,10,52.6,9,47.4,1066,5502,3489
715,Junior Dina Ebimbe,1103,14,150,583,407,68,1103,113,59,52.2,54,47.8,712,5164,2382
716,Tristan Dingomé,16,0,5,9,2,0,16,0,0,,0,,9,48,6
717,Eren Dinkçi,52,1,13,16,23,8,52,6,1,16.7,5,83.3,25,119,25
718,Sinaly Diomande,880,92,419,415,51,19,880,8,6,75.0,2,25.0,516,2473,1400
719,Lois Diony,592,19,35,235,327,62,591,48,13,27.1,35,72.9,337,2092,724
720,Issa Diop,735,106,364,362,11,8,735,5,3,60.0,2,40.0,365,1845,864
721,Papakouli Diop,1112,56,214,700,206,26,1112,9,7,77.8,2,22.2,496,1963,700
722,Sofiane Diop,1283,20,171,675,454,57,1283,71,45,63.4,26,36.6,745,4176,2084
723,Andy Diouf,1,0,0,1,0,0,1,0,0,,0,,1,18,16
724,Yehvann Diouf,53,43,53,0,0,0,53,0,0,,0,,35,212,107
725,Assane Dioussé,1,0,1,0,0,0,1,0,0,,0,,1,0,0
726,Jonas Dirkner,3,1,3,0,0,0,3,0,0,,0,,3,25,16
727,Axel Disasi,1744,146,784,908,61,22,1744,11,8,72.7,3,27.3,1070,5278,3251
728,Tiago Djaló,806,43,249,447,118,4,806,22,7,31.8,15,68.2,450,2005,1068
729,Djené,1321,146,573,695,80,8,1321,15,13,86.7,2,13.3,563,3230,1548
730,Moussa Djenepo,647,16,132,307,214,38,647,52,27,51.9,25,48.1,350,1804,846
731,Koffi Djidji,963,116,478,441,49,5,963,11,7,63.6,4,36.4,485,2393,1383
732,Alexander Djiku,1670,159,885,722,75,22,1670,6,5,83.3,1,16.7,918,4598,2139
733,Berat Djimsiti,2093,161,737,1051,318,49,2093,13,10,76.9,3,23.1,1209,5954,3254
734,Marko Dmitrović,1149,914,1137,8,4,2,1147,1,1,100.0,0,0.0,552,2982,1764
735,Ritsu Doan,1287,10,151,557,606,88,1287,123,62,50.4,61,49.6,736,4483,2203
736,Mihai Dobre,251,4,35,124,97,15,251,23,13,56.5,10,43.5,151,1202,550
737,Matt Doherty,1018,59,319,468,240,15,1018,17,5,29.4,12,70.6,486,2013,1050
738,Jeremy Doku,1307,6,107,479,750,118,1307,169,110,65.1,59,34.9,950,6846,3729
739,Kasper Dolberg,514,23,46,280,192,59,512,32,11,34.4,21,65.6,285,1266,391
740,Keagan Dolly,217,4,29,113,78,2,217,6,3,50.0,3,50.0,127,744,405
741,Jaume Doménech,975,859,968,7,0,0,975,1,1,100.0,0,0.0,425,2361,1492
742,Carlos Dominguez,202,47,133,64,7,4,202,0,0,,0,,131,670,360
743,Nicolás Domínguez,893,49,224,491,191,21,893,9,9,100.0,0,0.0,423,2038,934
744,John Donald,20,1,13,7,0,0,20,0,0,,0,,17,131,52
745,Ji Dong-won,31,0,4,20,7,2,31,1,1,100.0,0,0.0,12,33,15
746,Anastasios Donis,33,0,5,13,17,1,33,2,0,0.0,2,100.0,18,103,65
747,Gianluigi Donnarumma,1321,1043,1314,9,0,0,1321,1,1,100.0,0,0.0,762,4269,2811
748,Bas Dost,355,10,27,196,133,36,354,1,0,0.0,1,100.0,127,394,114
749,Abdoulaye Doucouré,1598,61,423,881,316,33,1598,33,21,63.6,12,36.4,857,4317,1973
750,Cheick Doucouré,1745,47,318,1150,291,20,1745,47,38,80.9,9,19.1,967,5102,2634
751,Fodé Doucouré,235,14,70,122,48,2,235,8,5,62.5,3,37.5,114,777,519
752,Mahamadou Doucouré,20,2,5,10,6,2,20,1,1,100.0,0,0.0,17,125,83
753,Cheick Doukouré,57,1,10,36,12,0,57,1,1,100.0,0,0.0,36,142,45
754,Idrissa Doumbia,481,22,126,291,69,1,481,13,12,92.3,1,7.7,310,1508,593
755,Moussa Doumbia,533,7,74,221,251,36,533,50,23,46.0,27,54.0,390,2705,1435
756,Souleyman Doumbia,1522,62,450,748,349,13,1522,42,25,59.5,17,40.5,839,5079,2676
757,Aleksandar Dragović,1170,64,341,717,117,6,1170,4,3,75.0,1,25.0,658,2744,1600
758,Bartłomiej Drągowski,1149,963,1145,4,0,0,1149,0,0,,0,,590,3388,1957
759,Denis Drăguș,97,1,7,37,57,5,97,8,5,62.5,3,37.5,62,439,164
760,Radu Drăgușin,2,0,2,0,0,0,2,0,0,,0,,1,3,0
761,Mouhamadou Drammeh,73,9,22,42,9,1,73,4,2,50.0,2,50.0,36,242,149
762,Julian Draxler,710,2,55,366,299,37,710,25,15,60.0,10,40.0,470,2914,1550
763,Dominick Drexler,691,24,132,314,260,43,691,19,8,42.1,11,57.9,398,2084,956
764,Matthieu Dreyer,395,342,393,2,0,0,395,1,0,0.0,1,100.0,174,1021,608
765,Domingos Duarte,1165,144,570,564,36,10,1165,2,2,100.0,0,0.0,577,3269,1960
766,Léo Duarte,14,1,12,2,0,0,14,0,0,,0,,8,31,11
767,Óscar Duarte,1446,251,816,611,28,15,1446,3,3,100.0,0,0.0,818,3396,1819
768,Rubén Duarte,1661,93,542,763,359,12,1661,13,5,38.5,8,61.5,658,2698,1382
769,Leo Dubois,2585,95,574,1144,887,67,2585,53,30,56.6,23,43.4,1369,7433,4351
770,Martin Dúbravka,467,400,465,2,0,0,467,0,0,,0,,232,1356,698
771,Ondrej Duda,1592,23,165,907,537,40,1588,72,51,70.8,21,29.2,852,4039,1454
772,Unai Dufur,51,1,13,25,13,0,51,0,0,,0,,13,50,19
773,Haris Duljević,403,4,38,213,170,19,403,49,31,63.3,18,36.7,268,1888,970
774,Paul Dummett,717,85,367,294,59,5,717,4,3,75.0,1,25.0,317,1091,621
775,Alfred Duncan,105,0,14,66,26,1,105,1,1,100.0,0,0.0,66,281,76
776,Alfred Duncan,706,28,135,443,136,5,706,27,18,66.7,9,33.3,389,2002,1069
777,Lewis Dunk,2511,361,1412,997,114,48,2511,8,6,75.0,2,25.0,1514,7618,3763
778,Jimmy Dunne,194,27,103,72,20,14,194,2,1,50.0,1,50.0,85,344,43
779,Erik Durm,893,43,224,429,252,31,893,21,11,52.4,10,47.6,426,2315,898
780,Hugo Duro,12,0,1,3,8,3,12,1,1,100.0,0,0.0,6,20,10
781,Jean-Kevin Duverne,1557,196,780,718,70,16,1557,19,18,94.7,1,5.3,967,5694,3639
782,Paulo Dybala,880,2,53,367,467,61,880,47,27,57.4,20,42.6,496,2886,1214
783,Edin Džeko,731,15,29,325,386,131,730,55,27,49.1,28,50.9,353,2316,1062
784,Steeve-Mike Ebongue,33,1,14,14,6,0,33,0,0,,0,,19,60,26
785,Enzo Ebosse,177,13,83,84,12,2,177,0,0,,0,,83,259,115
786,Bruno Ecuele Manga,2351,390,1510,795,60,40,2351,13,11,84.6,2,15.4,1424,6146,3172
787,Simone Edera,34,2,9,14,11,0,34,2,2,100.0,0,0.0,11,64,41
788,Ederson,1174,948,1169,5,0,0,1174,0,0,,0,,755,3576,2401
789,Kyle Edwards,50,0,10,22,19,4,50,4,1,25.0,3,75.0,28,258,142
790,John Egan,1435,207,741,656,50,25,1435,0,0,,0,,732,4302,2399
791,Johannes Eggestein,19,2,5,10,4,1,19,0,0,,0,,6,55,15
792,Maximilian Eggestein,1677,67,382,984,328,23,1677,20,12,60.0,8,40.0,848,3708,1899
793,Lilian Egloff,7,0,3,0,4,0,7,0,0,,0,,5,13,4
794,Kingsley Ehizibue,758,48,250,334,181,13,758,31,19,61.3,12,38.7,328,2060,1026
795,Albin Ekdal,1326,62,345,808,192,22,1326,24,20,83.3,4,16.7,613,3158,1473
796,Hugo Ekitike,46,0,2,14,30,9,46,9,2,22.2,7,77.8,23,141,46
797,Anthony Elanga,84,2,15,33,39,5,84,7,3,42.9,4,57.1,57,262,68
798,Niclas Eliasson,752,15,111,255,398,40,752,23,10,43.5,13,56.5,385,2105,889
799,Elif Elmas,446,8,65,225,160,25,446,16,12,75.0,4,25.0,276,1492,737
800,Ahmed Elmohamady,693,36,228,273,195,14,693,3,2,66.7,1,33.3,314,1108,567
801,Mohamed Elneny,1119,59,327,659,138,6,1119,7,4,57.1,3,42.9,756,3335,1586
802,Aritz Elustondo,1401,114,578,769,64,13,1401,8,4,50.0,4,50.0,896,5468,3621
803,Nico Elvedi,2225,268,1204,997,32,20,2225,6,4,66.7,2,33.3,1372,6674,3421
804,Rodrigo Ely,210,32,128,72,11,8,210,1,1,100.0,0,0.0,89,290,94
805,Breel Embolo,692,8,43,371,291,83,692,65,40,61.5,25,38.5,396,2186,1007
806,Emerson,2362,115,636,1018,721,80,2362,47,24,51.1,23,48.9,1184,5814,3265
807,Renaud Emond,121,0,8,63,51,18,121,0,0,,0,,65,230,71
808,Alan Empereur,129,9,39,81,10,1,129,0,0,,0,,73,389,264
809,Youssef En-Nesyri,679,26,64,313,304,138,679,36,15,41.7,21,58.3,320,1511,585
810,Keita Endo,168,5,31,71,69,16,168,12,5,41.7,7,58.3,91,659,344
811,Wataru Endo,2202,116,581,1391,253,22,2202,53,39,73.6,14,26.4,1178,5513,2914
812,Sergi Enrich,637,7,41,266,333,94,636,15,7,46.7,8,53.3,284,1105,335
813,Christian Eriksen,1185,23,233,562,399,24,1185,15,11,73.3,4,26.7,665,3038,1582
814,Martin Erlic,1267,139,644,603,32,16,1267,5,3,60.0,2,40.0,724,3742,1897
815,Patrick Erras,33,0,7,15,11,0,33,0,0,,0,,18,52,38
816,Gonzalo Escalante,573,16,141,382,56,3,573,9,8,88.9,1,11.1,302,1481,697
817,Aarón Escandell,176,133,174,2,0,0,176,0,0,,0,,79,522,309
818,Dani Escriche,400,7,53,220,142,24,400,42,16,38.1,26,61.9,220,1530,821
819,Sergio Escudero,451,16,126,223,110,8,451,4,2,50.0,2,50.0,254,1160,578
820,Alfonso Espino,1363,93,586,548,250,17,1363,28,16,57.1,12,42.9,506,2606,1191
821,Vicente Esquerdo,130,4,39,68,23,2,130,4,2,50.0,2,50.0,58,253,67
822,Nahuel Estévez,1093,30,139,582,390,34,1093,19,11,57.9,8,42.1,602,2898,1364
823,Pervis Estupiñán,831,43,250,298,289,28,831,21,9,42.9,12,57.1,437,2276,1156
824,Yoann Etienne,47,3,17,21,9,0,47,1,0,0.0,1,100.0,14,70,29
825,Xabier Etxeita,406,46,177,211,21,10,406,2,1,50.0,1,50.0,147,854,394
826,Jonny Evans,2065,247,1093,943,44,18,2065,9,8,88.9,1,11.1,1251,5620,2951
827,Edu Expósito,1440,24,183,779,496,45,1438,56,41,73.2,15,26.8,758,3650,1684
828,Valentin Eysseric,444,11,72,208,166,13,444,6,3,50.0,3,50.0,255,1176,592
829,Eberechi Eze,1473,22,215,708,591,42,1473,118,64,54.2,54,45.8,967,6917,3318
830,Jokin Ezkieta,24,21,24,0,0,0,24,0,0,,0,,14,62,35
831,Łukasz Fabiański,1077,934,1075,2,0,0,1077,0,0,,0,,560,3883,2240
832,Fabinho,2386,164,810,1430,155,12,2386,11,7,63.6,4,36.4,1469,6982,3870
833,Fábio,1108,58,332,562,223,11,1108,18,7,38.9,11,61.1,485,2530,1092
834,Cesc Fàbregas,897,8,127,495,280,27,895,11,6,54.5,5,45.5,457,1696,858
835,Bandiougou Fadiga,44,2,13,18,15,2,44,6,2,33.3,4,66.7,30,219,114
836,Bandiougou Fadiga,35,0,5,21,9,0,35,1,0,0.0,1,100.0,24,106,62
837,Wout Faes,1969,303,1173,776,31,20,1969,16,12,75.0,4,25.0,1155,5544,3180
838,Nicolò Fagioli,23,1,7,14,2,0,23,2,2,100.0,0,0.0,15,65,28
839,Ralf Fährmann,898,725,889,11,1,1,898,0,0,,0,,462,2566,1552
840,Romain Faivre,1869,33,299,830,796,77,1868,132,89,67.4,43,32.6,1188,8828,4590
841,Fali,995,161,424,484,96,19,995,5,4,80.0,1,20.0,418,1764,859
842,Iago Falque,266,1,24,124,123,16,266,17,7,41.2,10,58.8,162,1105,554
843,Andri Fannar Baldursson,106,7,34,53,20,3,106,2,1,50.0,1,50.0,52,233,62
844,Paolo Faragò,16,2,4,6,6,2,16,0,0,,0,,13,35,10
845,Paolo Faragò,280,27,81,119,81,6,280,5,2,40.0,3,60.0,132,626,252
846,Davide Faraoni,1845,132,560,824,482,63,1845,45,17,37.8,28,62.2,838,3650,1380
847,Mohamed Fares,685,27,167,262,263,21,685,18,6,33.3,12,66.7,362,1753,916
848,Diego Farias,784,5,79,336,375,77,784,26,18,69.2,8,30.8,521,2829,1261
849,Wuilker Faríñez,33,30,32,1,0,0,33,0,0,,0,,16,61,47
850,Noah Fatar,14,0,2,5,7,0,14,2,0,0.0,2,100.0,10,53,21
851,Ansu Fati,270,0,12,86,174,39,270,23,11,47.8,12,52.2,183,1296,700
852,Julien Faussurier,688,30,196,291,205,16,688,9,5,55.6,4,44.4,364,1606,922
853,Andrea Favilli,143,2,4,61,81,22,143,7,3,42.9,4,57.1,89,427,104
854,Federico Fazio,361,40,136,197,32,6,361,3,3,100.0,0,0.0,191,1087,751
855,Nabil Fekir,1669,4,83,723,891,106,1666,117,85,72.6,32,27.4,1053,6519,3165
856,Felipe,1301,185,669,603,39,24,1301,3,3,100.0,0,0.0,701,3635,1638
857,Luiz Felipe,669,62,305,333,35,4,669,5,2,40.0,3,60.0,400,2810,1410
858,João Félix,865,6,67,429,376,54,863,60,30,50.0,30,50.0,578,3145,1640
859,Ohis Felix Uduokhai,1858,279,1029,768,77,29,1858,19,15,78.9,4,21.1,1064,5880,3331
860,Zinedine Ferhat,1686,43,227,700,780,109,1685,128,64,50.0,64,50.0,982,5803,2524
861,Bruno Fernandes,2710,40,284,1165,1279,124,2700,45,23,51.1,22,48.9,1496,6475,3529
862,Edimilson Fernandes,462,34,126,241,98,5,462,5,3,60.0,2,40.0,244,1074,450
863,Aitor Fernández,990,856,983,7,0,0,990,1,0,0.0,1,100.0,512,2232,1503
864,Álex Fernández,1086,26,194,587,322,16,1084,22,15,68.2,7,31.8,537,2738,1188
865,Álvaro Fernández,869,740,862,5,2,2,869,0,0,,0,,415,1898,1180
866,Andrés Fernández,602,543,600,2,0,0,602,3,3,100.0,0,0.0,306,1232,769
867,Augusto Fernández,160,8,48,104,12,1,160,3,2,66.7,1,33.3,73,390,167
868,Carlos Fernández,53,1,6,27,20,4,53,3,2,66.7,1,33.3,32,172,100
869,Carlos Fernández,175,7,22,91,63,13,175,10,4,40.0,6,60.0,101,416,140
870,Federico Fernández,1169,268,719,377,76,14,1169,1,0,0.0,1,100.0,553,2133,858
871,Joaquín Fernández,1022,173,604,387,36,12,1022,1,1,100.0,0,0.0,494,2189,973
872,Fernandinho,1143,31,161,813,181,13,1143,13,10,76.9,3,23.1,703,3633,2218
873,Fernando,1837,135,593,1065,194,12,1837,19,11,57.9,8,42.1,973,4313,2052
874,Alex Ferrari,602,59,301,241,65,7,602,2,1,50.0,1,50.0,307,1299,611
875,David Ferreiro,1325,13,180,523,649,43,1325,64,44,68.8,20,31.3,788,5108,2292
876,Salvador Ferrer,1037,49,341,462,243,6,1037,8,5,62.5,3,37.5,547,2541,1299
877,Facundo Ferreyra,86,2,9,39,39,12,86,1,0,0.0,1,100.0,33,89,33
878,Jordan Ferri,1855,32,457,1164,257,14,1855,28,16,57.1,12,42.9,1154,5707,2736
879,Marco Festa,39,35,39,0,0,0,39,0,0,,0,,21,123,103
880,Fidel,1510,33,388,669,481,53,1507,88,51,58.0,37,42.0,882,5112,2655
881,Sam Field,43,4,17,24,2,0,43,1,1,100.0,0,0.0,9,25,1
882,Alfreð Finnbogason,243,6,27,116,104,30,241,5,4,80.0,1,20.0,127,706,287
883,Roberto Firmino,1663,18,104,789,788,176,1663,83,59,71.1,24,28.9,989,4862,2379
884,Junior Firpo,265,12,61,121,84,12,265,5,1,20.0,4,80.0,155,718,358
885,John Fleck,1476,36,248,744,502,25,1476,54,30,55.6,24,44.4,768,4026,2160
886,Mark Flekken,135,122,135,0,0,0,135,0,0,,0,,81,360,196
887,Florian Flick,135,13,55,73,8,1,135,3,0,0.0,3,100.0,63,235,88
888,Alexis Flips,28,0,5,12,13,2,28,2,0,0.0,2,100.0,20,92,33
889,Alessandro Florenzi,1128,46,251,515,367,51,1128,11,5,45.5,6,54.5,623,2635,1388
890,Kingsley Fobi,14,2,5,6,3,1,14,0,0,,0,,6,51,38
891,Phil Foden,1065,14,93,373,615,121,1065,67,38,56.7,29,43.3,673,3812,2138
892,Mamadou Fofana,561,49,269,276,19,5,561,2,2,100.0,0,0.0,300,1103,530
893,Seko Fofana,1497,32,217,929,372,54,1497,74,41,55.4,33,44.6,956,5893,2850
894,Wesley Fofana,2036,186,865,1118,78,20,2036,21,15,71.4,6,28.6,1273,8129,4806
895,Wesley Fofana,222,27,128,86,8,3,222,3,2,66.7,1,33.3,128,678,417
896,Youssouf Fofana,2028,47,385,1327,345,12,2028,61,32,52.5,29,47.5,1101,5869,2967
897,Thomas Foket,2266,121,884,896,504,24,2266,30,18,60.0,12,40.0,1140,6504,3751
898,Ramón Folch,0,0,0,0,0,0,0,0,0,,0,,0,0,0
899,Lamine Fomba,1027,65,280,542,211,28,1027,30,14,46.7,16,53.3,508,2539,1103
900,Thomas Fontaine,133,25,86,46,2,1,133,0,0,,0,,65,620,94
901,José Fontán,434,45,176,195,64,5,434,6,5,83.3,1,16.7,231,1329,853
902,José Fonte,2700,221,1188,1386,136,50,2700,6,6,100.0,0,0.0,1673,7111,4131
903,Fernando Forestieri,259,0,18,109,133,25,259,20,10,50.0,10,50.0,173,786,308
904,Pablo Fornals,1407,22,229,690,511,66,1407,60,29,48.3,31,51.7,821,4358,2061
905,Emil Forsberg,777,2,30,365,387,64,774,33,19,57.6,14,42.4,437,2060,897
906,Fraser Forster,302,239,296,6,0,0,302,0,0,,0,,123,708,447
907,Philipp Förster,869,10,95,430,360,51,868,29,13,44.8,16,55.2,530,4034,2182
908,Steven Fortes,1098,88,544,526,33,7,1098,7,3,42.9,4,57.1,643,4000,2404
909,Yassin Fortune,5,1,1,2,2,1,5,0,0,,0,,3,5,4
910,Timothy Fosu-Mensah,84,1,15,38,31,4,84,2,2,100.0,0,0.0,45,202,94
911,Timothy Fosu-Mensah,394,14,93,233,69,4,394,5,3,60.0,2,40.0,217,847,380
912,Daam Foulon,556,48,222,227,116,3,556,14,6,42.9,8,57.1,265,1420,871
913,Dimitri Foulquier,1407,76,430,634,360,23,1407,49,27,55.1,22,44.9,577,3557,1998
914,Juan Foyth,865,45,284,485,111,7,865,27,22,81.5,5,18.5,458,2669,1507
915,Gianluca Frabotta,544,18,150,242,155,15,544,8,3,37.5,5,62.5,264,1241,659
916,Raphael Framberger,979,71,393,381,216,9,979,21,9,42.9,12,57.1,396,2688,1506
917,Tyrese Francois,18,0,6,7,5,0,18,1,0,0.0,1,100.0,13,57,42
918,Ryan Fraser,431,12,49,138,250,22,431,4,3,75.0,1,25.0,241,1378,660
919,Fred,2123,67,501,1256,391,15,2123,30,24,80.0,6,20.0,1227,5787,2712
920,Ryan Fredericks,353,33,94,148,113,12,353,7,3,42.9,4,57.1,154,758,454
921,Remo Freuler,2431,48,432,1429,593,49,2431,55,39,70.9,16,29.1,1454,7558,3917
922,Marco Friedl,2040,203,926,1031,101,6,2040,18,12,66.7,6,33.3,1140,5728,3285
923,Marvin Friedrich,2170,204,1053,984,148,45,2170,15,12,80.0,3,20.0,1272,6637,3890
924,Jeremie Frimpong,351,9,64,159,135,15,351,27,15,55.6,12,44.4,236,1833,961
925,Jorge de Frutos,1032,14,182,374,498,84,1032,93,46,49.5,47,50.5,597,3955,1982
926,Christian Fuchs,681,53,221,392,71,2,681,2,0,0.0,2,100.0,358,1281,593
927,Angelo Fulgini,2014,12,193,1143,708,86,2013,155,81,52.3,74,47.7,1400,7854,3982
928,Niclas Füllkrug,380,17,35,186,160,54,378,16,8,50.0,8,50.0,176,676,302
929,Ramiro Funes Mori,574,66,258,283,35,6,574,1,1,100.0,0,0.0,363,2768,1895
930,Darnell Furlong,1551,130,463,644,452,59,1551,24,10,41.7,14,58.3,548,2782,1283
931,Daniel Fuzato,167,154,167,0,0,0,167,0,0,,0,,85,362,201
932,Baptiste Gabard,77,2,13,58,6,0,77,1,1,100.0,0,0.0,37,138,90
933,Matteo Gabbia,415,52,203,200,12,6,415,0,0,,0,,224,991,566
934,Manolo Gabbiadini,296,6,33,138,125,27,295,7,3,42.9,4,57.1,173,804,308
935,Mijat Gaćinović,565,18,123,235,211,23,565,13,5,38.5,8,61.5,267,1198,664
936,Roberto Gagliardini,733,28,139,412,191,34,733,7,4,57.1,3,42.9,402,2093,1051
937,Riccardo Gagliolo,1579,127,657,745,195,24,1579,16,10,62.5,6,37.5,872,4207,2755
938,Adolfo Gaich,251,5,18,127,110,38,251,24,9,37.5,15,62.5,136,626,191
939,Andrey Galabinov,139,5,12,68,60,13,138,2,2,100.0,0,0.0,61,242,96
940,Javi Galán,2219,82,715,963,582,21,2219,151,121,80.1,30,19.9,1209,8336,4426
941,Conor Gallagher,1313,56,285,665,383,35,1313,55,30,54.5,25,45.5,673,3774,1408
942,Enric Gallego,370,10,32,174,165,31,370,13,6,46.2,7,53.8,163,547,211
943,Kévin Gameiro,351,5,27,153,171,27,351,12,4,33.3,8,66.7,196,917,290
944,Idrissa Gana Gueye,1891,29,275,1320,312,14,1891,36,24,66.7,12,33.3,1229,6312,3185
945,Ignatius Ganago,434,2,24,161,251,76,434,43,23,53.5,20,46.5,273,1345,553
946,Aleix García,307,5,37,193,83,4,307,2,1,50.0,1,50.0,167,802,323
947,Borja García,667,6,85,374,215,23,667,26,21,80.8,5,19.2,413,1930,889
948,Dani García,1198,51,242,825,138,5,1198,6,6,100.0,0,0.0,563,2589,1253
949,David García,1733,208,799,901,40,24,1733,2,2,100.0,0,0.0,706,3414,1566
950,Eric García,381,25,104,264,13,1,381,0,0,,0,,279,1454,1008
951,Manu García,528,26,122,345,66,14,528,6,4,66.7,2,33.3,239,1031,390
952,Raúl García,347,16,82,147,121,5,347,9,6,66.7,3,33.3,157,804,423
953,Raúl García,806,16,75,414,320,78,803,13,7,53.8,6,46.2,324,1494,558
954,Rubén García,1530,29,218,709,628,52,1529,47,25,53.2,22,46.8,798,3738,1664
955,Sergi García,9,0,0,5,4,0,9,0,0,,0,,4,38,23
956,Unai García,547,72,269,264,23,9,547,5,5,100.0,0,0.0,246,1380,792
957,Mario Gaspar,1343,81,412,578,364,35,1343,19,11,57.9,8,42.1,599,2640,1498
958,Manuel Gasparini,2,1,2,0,0,0,2,0,0,,0,,0,0,0
959,Dwight Gayle,155,4,18,64,73,23,155,2,1,50.0,1,50.0,56,284,103
